"iso3","year","median","varnum","income"
"AFG",1990,94.61573,"01",1
"AFG",1995,73.91126,"01",1
"AFG",2000,66.30832,"01",1
"AFG",2005,60.4909,"01",1
"AFG",2010,75.02989,"01",1
"AFG",2015,99.67111,"01",1
"AFG",2018,78.11684,"01",1
"AFG",1990,214.33024,"02",1
"AFG",1995,154.30776,"02",1
"AFG",2000,171.66683,"02",1
"AFG",2005,214.59467,"02",1
"AFG",2010,204.5598,"02",1
"AFG",2015,145.96341,"02",1
"AFG",2018,128.62075,"02",1
"AFG",1990,72.07524,"03",1
"AFG",1995,38.34823,"03",1
"AFG",2000,32.6235,"03",1
"AFG",2005,39.70414,"03",1
"AFG",2010,16.97083,"03",1
"AFG",2015,18.66571,"03",1
"AFG",2018,23.472,"03",1
"AFG",1990,58.05076,"04",1
"AFG",1995,72.78333,"04",1
"AFG",2000,78.56004,"04",1
"AFG",2005,63.60958,"04",1
"AFG",2010,62.49304,"04",1
"AFG",2015,48.65429,"04",1
"AFG",2018,51.23719,"04",1
"AFG",1990,107.82832,"05",1
"AFG",1995,93.55197,"05",1
"AFG",2000,55.98312,"05",1
"AFG",2005,80.36635,"05",1
"AFG",2010,140.31984,"05",1
"AFG",2015,129.87689,"05",1
"AFG",2018,129.45615,"05",1
"AFG",1990,8.2234,"06",1
"AFG",1995,4.12728,"06",1
"AFG",2000,2.64914,"06",1
"AFG",2005,2.61591,"06",1
"AFG",2010,16.01817,"06",1
"AFG",2015,3.15115,"06",1
"AFG",2018,32.89605,"06",1
"AFG",1990,439.91009,"07",1
"AFG",1995,461.65177,"07",1
"AFG",2000,467.11934,"07",1
"AFG",2005,461.0147,"07",1
"AFG",2010,410.22706,"07",1
"AFG",2015,269.99866,"07",1
"AFG",2018,262.28736,"07",1
"AFG",1990,178.83675,"08",1
"AFG",1995,153.09332,"08",1
"AFG",2000,75.01115,"08",1
"AFG",2005,50.52331,"08",1
"AFG",2010,54.80547,"08",1
"AFG",2015,45.30333,"08",1
"AFG",2018,41.06596,"08",1
"AFG",1990,3.04204,"09",1
"AFG",1995,2.70084,"09",1
"AFG",2000,2.98066,"09",1
"AFG",2005,3.04976,"09",1
"AFG",2010,3.29926,"09",1
"AFG",2015,3.2554,"09",1
"AFG",2018,2.20729,"09",1
"AFG",1990,51.96584,"10",1
"AFG",1995,33.27898,"10",1
"AFG",2000,32.47909,"10",1
"AFG",2005,23.10328,"10",1
"AFG",2010,20.5618,"10",1
"AFG",2015,14.63277,"10",1
"AFG",2018,11.2366,"10",1
"AFG",1990,4.1091,"11",1
"AFG",1995,4.1468,"11",1
"AFG",2000,4.22383,"11",1
"AFG",2005,4.29437,"11",1
"AFG",2010,4.35717,"11",1
"AFG",2015,4.1114,"11",1
"AFG",2018,4.12883,"11",1
"AFG",1990,7.47789,"12",1
"AFG",1995,4.53418,"12",1
"AFG",2000,4.06517,"12",1
"AFG",2005,5.38313,"12",1
"AFG",2010,6.98819,"12",1
"AFG",2015,11.30358,"12",1
"AFG",2018,9.76687,"12",1
"AFG",1990,0.79444,"13",1
"AFG",1995,0.66345,"13",1
"AFG",2000,0.74306,"13",1
"AFG",2005,0.635,"13",1
"AFG",2010,0.65776,"13",1
"AFG",2015,0.59075,"13",1
"AFG",2018,0.59235,"13",1
"AFG",1990,12.57483,"14",1
"AFG",1995,12.51013,"14",1
"AFG",2000,13.53507,"14",1
"AFG",2005,13.48237,"14",1
"AFG",2010,14.66105,"14",1
"AFG",2015,11.44875,"14",1
"AFG",2018,11.4441,"14",1
"AFG",1990,6.32726,"15",1
"AFG",1995,3.69538,"15",1
"AFG",2000,4.6686,"15",1
"AFG",2005,41.17722,"15",1
"AFG",2010,94.27617,"15",1
"AFG",2015,66.96836,"15",1
"AFG",2018,80.89561,"15",1
"AFG",1990,3.70456,"16",1
"AFG",1995,4.31593,"16",1
"AFG",2000,4.91535,"16",1
"AFG",2005,5.47766,"16",1
"AFG",2010,5.95196,"16",1
"AFG",2015,3.86636,"16",1
"AFG",2018,4.01743,"16",1
"AFG",1990,0.32644,"17",1
"AFG",1995,0.33765,"17",1
"AFG",2000,0.35164,"17",1
"AFG",2005,0.35563,"17",1
"AFG",2010,0.37297,"17",1
"AFG",2015,0.33276,"17",1
"AFG",2018,0.32929,"17",1
"AFG",1990,1.16078,"18",1
"AFG",1995,1.12383,"18",1
"AFG",2000,1.05536,"18",1
"AFG",2005,0.65426,"18",1
"AFG",2010,1.16973,"18",1
"AFG",2015,1.83167,"18",1
"AFG",2018,1.75225,"18",1
"AFG",1990,68.77166,"22",1
"AFG",1995,68.66829,"22",1
"AFG",2000,68.63749,"22",1
"AFG",2005,68.36389,"22",1
"AFG",2010,68.19269,"22",1
"AFG",2015,68.49436,"22",1
"AFG",2018,68.53794,"22",1
"AFG",1990,55.04563,"23",1
"AFG",1995,60.8179,"23",1
"AFG",2000,60.07117,"23",1
"AFG",2005,53.39086,"23",1
"AFG",2010,62.16073,"23",1
"AFG",2015,67.0993,"23",1
"AFG",2018,66.67645,"23",1
"AFG",1990,6.61381,"27",1
"AFG",1995,6.56477,"27",1
"AFG",2000,6.47592,"27",1
"AFG",2005,6.60138,"27",1
"AFG",2010,6.69307,"27",1
"AFG",2015,6.49293,"27",1
"AFG",2018,6.42109,"27",1
"AFG",1990,4.39373,"28",1
"AFG",1995,4.4383,"28",1
"AFG",2000,4.43155,"28",1
"AFG",2005,4.52651,"28",1
"AFG",2010,4.55218,"28",1
"AFG",2015,4.41028,"28",1
"AFG",2018,4.47696,"28",1
"AFG",1990,2.60382,"29",1
"AFG",1995,2.6051,"29",1
"AFG",2000,2.61156,"29",1
"AFG",2005,2.61867,"29",1
"AFG",2010,2.62511,"29",1
"AFG",2015,2.62157,"29",1
"AFG",2018,2.61626,"29",1
"AFG",1990,1.42192,"30",1
"AFG",1995,1.44847,"30",1
"AFG",2000,1.60679,"30",1
"AFG",2005,1.72193,"30",1
"AFG",2010,1.78739,"30",1
"AFG",2015,1.588,"30",1
"AFG",2018,1.55021,"30",1
"AFG",1990,836.52195,"31",1
"AFG",1995,819.01149,"31",1
"AFG",2000,813.9815,"31",1
"AFG",2005,841.33791,"31",1
"AFG",2010,944.07004,"31",1
"AFG",2015,827.25583,"31",1
"AFG",2018,957.05456,"31",1
"AFG",1990,143.94744,"33",1
"AFG",1995,119.29593,"33",1
"AFG",2000,119.03806,"33",1
"AFG",2005,106.0306,"33",1
"AFG",2010,103.96764,"33",1
"AFG",2015,85.98621,"33",1
"AFG",2018,77.22387,"33",1
"AFG",1990,65.78508,"34",1
"AFG",1995,55.90909,"34",1
"AFG",2000,53.59774,"34",1
"AFG",2005,54.04446,"34",1
"AFG",2010,51.37647,"34",1
"AFG",2015,55.71196,"34",1
"AFG",2018,52.95092,"34",1
"AFG",1990,0.00116,"35",1
"AFG",1995,5e-05,"35",1
"AFG",2000,0.00014,"35",1
"AFG",2005,1.36307,"35",1
"AFG",2010,11.84312,"35",1
"AFG",2015,8.01906,"35",1
"AFG",2018,12.52763,"35",1
"AFG",1990,428.89968,"36",1
