"iso3","year","median","varnum","income"
"AFG",1990,26.24909,"01",1
"AFG",1995,20.79902,"01",1
"AFG",2000,18.60274,"01",1
"AFG",2005,16.94439,"01",1
"AFG",2010,20.84918,"01",1
"AFG",2015,27.74362,"01",1
"AFG",2018,21.96131,"01",1
"AFG",1990,19.97727,"02",1
"AFG",1995,14.42515,"02",1
"AFG",2000,16.05516,"02",1
"AFG",2005,20.19626,"02",1
"AFG",2010,19.12562,"02",1
"AFG",2015,13.58809,"02",1
"AFG",2018,12.18031,"02",1
"AFG",1990,24.26315,"03",1
"AFG",1995,12.6348,"03",1
"AFG",2000,10.91832,"03",1
"AFG",2005,12.9733,"03",1
"AFG",2010,5.60472,"03",1
"AFG",2015,6.19313,"03",1
"AFG",2018,7.86035,"03",1
"AFG",1990,11.13181,"04",1
"AFG",1995,13.98408,"04",1
"AFG",2000,15.0817,"04",1
"AFG",2005,12.03206,"04",1
"AFG",2010,11.96537,"04",1
"AFG",2015,9.21874,"04",1
"AFG",2018,10.07056,"04",1
"AFG",1990,7.33498,"05",1
"AFG",1995,6.30671,"05",1
"AFG",2000,3.67623,"05",1
"AFG",2005,5.24581,"05",1
"AFG",2010,9.65536,"05",1
"AFG",2015,9.1099,"05",1
"AFG",2018,8.68993,"05",1
"AFG",1990,3.25763,"06",1
"AFG",1995,1.6567,"06",1
"AFG",2000,1.08471,"06",1
"AFG",2005,1.04628,"06",1
"AFG",2010,6.41371,"06",1
"AFG",2015,1.27209,"06",1
"AFG",2018,14.11029,"06",1
"AFG",1990,50.913,"07",1
"AFG",1995,54.53502,"07",1
"AFG",2000,54.81814,"07",1
"AFG",2005,54.92227,"07",1
"AFG",2010,48.41452,"07",1
"AFG",2015,31.14024,"07",1
"AFG",2018,30.80819,"07",1
"AFG",1990,141.35333,"08",1
"AFG",1995,115.55666,"08",1
"AFG",2000,42.5721,"08",1
"AFG",2005,27.50923,"08",1
"AFG",2010,29.7835,"08",1
"AFG",2015,23.97258,"08",1
"AFG",2018,21.64498,"08",1
"AFG",1990,1.21544,"09",1
"AFG",1995,1.07298,"09",1
"AFG",2000,1.16814,"09",1
"AFG",2005,1.18201,"09",1
"AFG",2010,1.27822,"09",1
"AFG",2015,1.30975,"09",1
"AFG",2018,0.87101,"09",1
"AFG",1990,6.43539,"10",1
"AFG",1995,4.13101,"10",1
"AFG",2000,4.00617,"10",1
"AFG",2005,2.84279,"10",1
"AFG",2010,2.54752,"10",1
"AFG",2015,1.787,"10",1
"AFG",2018,1.38845,"10",1
"AFG",1990,0.50666,"11",1
"AFG",1995,0.50842,"11",1
"AFG",2000,0.51705,"11",1
"AFG",2005,0.5291,"11",1
"AFG",2010,0.53807,"11",1
"AFG",2015,0.50611,"11",1
"AFG",2018,0.50805,"11",1
"AFG",1990,3.35193,"12",1
"AFG",1995,2.04582,"12",1
"AFG",2000,1.84077,"12",1
"AFG",2005,2.44159,"12",1
"AFG",2010,3.17708,"12",1
"AFG",2015,5.08458,"12",1
"AFG",2018,4.39497,"12",1
"AFG",1990,0.45542,"13",1
"AFG",1995,0.371,"13",1
"AFG",2000,0.42146,"13",1
"AFG",2005,0.35826,"13",1
"AFG",2010,0.3681,"13",1
"AFG",2015,0.33366,"13",1
"AFG",2018,0.33298,"13",1
"AFG",1990,2.9445,"14",1
"AFG",1995,2.87765,"14",1
"AFG",2000,3.13076,"14",1
"AFG",2005,3.13113,"14",1
"AFG",2010,3.37207,"14",1
"AFG",2015,2.65562,"14",1
"AFG",2018,2.62776,"14",1
"AFG",1990,9.5441,"15",1
"AFG",1995,5.57183,"15",1
"AFG",2000,7.01203,"15",1
"AFG",2005,61.60707,"15",1
"AFG",2010,142.32352,"15",1
"AFG",2015,99.32715,"15",1
"AFG",2018,120.36665,"15",1
"AFG",1990,1.71459,"16",1
"AFG",1995,1.99563,"16",1
"AFG",2000,2.27943,"16",1
"AFG",2005,2.52818,"16",1
"AFG",2010,2.74145,"16",1
"AFG",2015,1.75189,"16",1
"AFG",2018,1.86707,"16",1
"AFG",1990,0.1416,"17",1
"AFG",1995,0.14471,"17",1
"AFG",2000,0.14807,"17",1
