"iso3","year","median","varnum","income"
"AFG",1990,76.94667,"01",1
"AFG",1995,60.63605,"01",1
"AFG",2000,54.20915,"01",1
"AFG",2005,49.05397,"01",1
"AFG",2010,60.55952,"01",1
"AFG",2015,81.104,"01",1
"AFG",2018,63.55484,"01",1
"AFG",1990,187.25679,"02",1
"AFG",1995,135.12687,"02",1
"AFG",2000,150.58095,"02",1
"AFG",2005,191.05236,"02",1
"AFG",2010,181.50198,"02",1
"AFG",2015,129.40777,"02",1
"AFG",2018,113.56579,"02",1
"AFG",1990,61.86177,"03",1
"AFG",1995,32.35097,"03",1
"AFG",2000,27.85856,"03",1
"AFG",2005,34.08061,"03",1
"AFG",2010,14.36428,"03",1
"AFG",2015,15.67063,"03",1
"AFG",2018,20.61474,"03",1
"AFG",1990,19.65114,"04",1
"AFG",1995,24.38002,"04",1
"AFG",2000,26.42919,"04",1
"AFG",2005,21.09167,"04",1
"AFG",2010,21.35109,"04",1
"AFG",2015,16.67912,"04",1
"AFG",2018,17.41882,"04",1
"AFG",1990,85.72802,"05",1
"AFG",1995,71.29,"05",1
"AFG",2000,43.2477,"05",1
"AFG",2005,62.05495,"05",1
"AFG",2010,110.3737,"05",1
"AFG",2015,101.78814,"05",1
"AFG",2018,100.96455,"05",1
"AFG",1990,9.03715,"06",1
"AFG",1995,4.64817,"06",1
"AFG",2000,2.95647,"06",1
"AFG",2005,2.9303,"06",1
"AFG",2010,17.61584,"06",1
"AFG",2015,3.5462,"06",1
"AFG",2018,35.5572,"06",1
"AFG",1990,401.91428,"07",1
"AFG",1995,425.8369,"07",1
"AFG",2000,430.13838,"07",1
"AFG",2005,430.14719,"07",1
"AFG",2010,385.80243,"07",1
"AFG",2015,248.1342,"07",1
"AFG",2018,239.46799,"07",1
"AFG",1990,180.47873,"08",1
"AFG",1995,153.66145,"08",1
"AFG",2000,77.65502,"08",1
"AFG",2005,51.74144,"08",1
"AFG",2010,56.23598,"08",1
"AFG",2015,45.67102,"08",1
"AFG",2018,42.82477,"08",1
"AFG",1990,2.35414,"09",1
"AFG",1995,2.11551,"09",1
"AFG",2000,2.27892,"09",1
"AFG",2005,2.30076,"09",1
"AFG",2010,2.49645,"09",1
"AFG",2015,2.55881,"09",1
"AFG",2018,1.67744,"09",1
"AFG",1990,35.17617,"10",1
"AFG",1995,22.86014,"10",1
"AFG",2000,22.33402,"10",1
"AFG",2005,15.8502,"10",1
"AFG",2010,14.18309,"10",1
"AFG",2015,9.89214,"10",1
"AFG",2018,7.72182,"10",1
"AFG",1990,3.11124,"11",1
"AFG",1995,3.20799,"11",1
"AFG",2000,3.27159,"11",1
"AFG",2005,3.27587,"11",1
"AFG",2010,3.36886,"11",1
"AFG",2015,3.16263,"11",1
"AFG",2018,3.17639,"11",1
"AFG",1990,5.6316,"12",1
"AFG",1995,3.43476,"12",1
"AFG",2000,3.08045,"12",1
"AFG",2005,4.08204,"12",1
"AFG",2010,5.28558,"12",1
"AFG",2015,8.50817,"12",1
"AFG",2018,7.34251,"12",1
"AFG",1990,0.67232,"13",1
"AFG",1995,0.55188,"13",1
"AFG",2000,0.62153,"13",1
"AFG",2005,0.5313,"13",1
"AFG",2010,0.5572,"13",1
"AFG",2015,0.49048,"13",1
"AFG",2018,0.48759,"13",1
"AFG",1990,8.4581,"14",1
"AFG",1995,8.14956,"14",1
