"iso3","year","median","varnum","income"
"AFG",1990,94.42327,"01",1
"AFG",1995,74.49135,"01",1
"AFG",2000,66.89046,"01",1
"AFG",2005,61.16475,"01",1
"AFG",2010,75.37002,"01",1
"AFG",2015,100.38748,"01",1
"AFG",2018,78.59969,"01",1
"AFG",1990,181.19463,"02",1
"AFG",1995,128.88936,"02",1
"AFG",2000,142.78411,"02",1
"AFG",2005,182.40429,"02",1
"AFG",2010,173.50305,"02",1
"AFG",2015,122.63564,"02",1
"AFG",2018,108.73086,"02",1
"AFG",1990,52.72834,"03",1
"AFG",1995,28.4856,"03",1
"AFG",2000,24.13532,"03",1
"AFG",2005,28.9288,"03",1
"AFG",2010,12.32232,"03",1
"AFG",2015,13.38161,"03",1
"AFG",2018,17.52831,"03",1
"AFG",1990,9.14808,"04",1
"AFG",1995,11.08153,"04",1
"AFG",2000,12.01386,"04",1
"AFG",2005,9.75679,"04",1
"AFG",2010,9.63338,"04",1
"AFG",2015,7.44922,"04",1
"AFG",2018,8.03046,"04",1
"AFG",1990,120.82651,"05",1
"AFG",1995,107.254,"05",1
"AFG",2000,64.44408,"05",1
"AFG",2005,92.35545,"05",1
"AFG",2010,153.88816,"05",1
"AFG",2015,151.4875,"05",1
"AFG",2018,143.67747,"05",1
"AFG",1990,10.365,"06",1
"AFG",1995,5.33587,"06",1
"AFG",2000,3.34171,"06",1
"AFG",2005,3.27286,"06",1
"AFG",2010,19.63447,"06",1
"AFG",2015,3.9909,"06",1
"AFG",2018,39.94821,"06",1
"AFG",1990,710.53056,"07",1
"AFG",1995,731.21035,"07",1
"AFG",2000,742.81749,"07",1
"AFG",2005,736.84662,"07",1
"AFG",2010,664.23704,"07",1
"AFG",2015,446.05175,"07",1
"AFG",2018,443.93414,"07",1
"AFG",1990,188.37913,"08",1
"AFG",1995,167.71992,"08",1
"AFG",2000,91.54967,"08",1
"AFG",2005,62.86112,"08",1
"AFG",2010,67.38438,"08",1
"AFG",2015,54.45579,"08",1
"AFG",2018,51.62925,"08",1
"AFG",1990,2.78242,"09",1
"AFG",1995,2.51086,"09",1
"AFG",2000,2.80536,"09",1
"AFG",2005,2.78332,"09",1
"AFG",2010,3.00679,"09",1
"AFG",2015,2.97984,"09",1
"AFG",2018,2.06112,"09",1
"AFG",1990,36.82075,"10",1
"AFG",1995,23.50105,"10",1
"AFG",2000,22.88694,"10",1
"AFG",2005,16.3112,"10",1
"AFG",2010,14.56482,"10",1
"AFG",2015,10.31289,"10",1
"AFG",2018,7.94821,"10",1
