"iso3","year","median","varnum","income"
"AFG",1990,76.98226,"01",1
"AFG",1995,60.87738,"01",1
"AFG",2000,54.59557,"01",1
"AFG",2005,49.4439,"01",1
"AFG",2010,61.59397,"01",1
"AFG",2015,81.52275,"01",1
"AFG",2018,64.1418,"01",1
"AFG",1990,187.75465,"02",1
"AFG",1995,132.76919,"02",1
"AFG",2000,147.65969,"02",1
"AFG",2005,190.15402,"02",1
"AFG",2010,178.75706,"02",1
"AFG",2015,125.47323,"02",1
"AFG",2018,112.19266,"02",1
"AFG",1990,61.3491,"03",1
"AFG",1995,31.8351,"03",1
"AFG",2000,27.21263,"03",1
"AFG",2005,33.30115,"03",1
"AFG",2010,14.10681,"03",1
"AFG",2015,15.36778,"03",1
"AFG",2018,19.97834,"03",1
"AFG",1990,17.47607,"04",1
"AFG",1995,21.39913,"04",1
"AFG",2000,22.95636,"04",1
"AFG",2005,18.70476,"04",1
"AFG",2010,18.2619,"04",1
"AFG",2015,14.25302,"04",1
"AFG",2018,15.06776,"04",1
"AFG",1990,86.48853,"05",1
"AFG",1995,74.53219,"05",1
"AFG",2000,44.41967,"05",1
"AFG",2005,65.1249,"05",1
"AFG",2010,113.04133,"05",1
"AFG",2015,105.11438,"05",1
"AFG",2018,103.72773,"05",1
"AFG",1990,9.28797,"06",1
"AFG",1995,4.73774,"06",1
"AFG",2000,3.05591,"06",1
"AFG",2005,2.94186,"06",1
"AFG",2010,17.77471,"06",1
"AFG",2015,3.59489,"06",1
"AFG",2018,36.5287,"06",1
"AFG",1990,430.77289,"07",1
"AFG",1995,449.44889,"07",1
"AFG",2000,455.38873,"07",1
"AFG",2005,456.806,"07",1
"AFG",2010,407.08897,"07",1
"AFG",2015,265.09061,"07",1
"AFG",2018,254.59271,"07",1
"AFG",1990,181.06575,"08",1
"AFG",1995,156.01774,"08",1
"AFG",2000,78.31075,"08",1
"AFG",2005,54.01055,"08",1
"AFG",2010,56.57144,"08",1
"AFG",2015,46.71417,"08",1
"AFG",2018,43.89877,"08",1
"AFG",1990,2.29385,"09",1
"AFG",1995,2.09904,"09",1
"AFG",2000,2.30551,"09",1
"AFG",2005,2.3711,"09",1
"AFG",2010,2.53259,"09",1
"AFG",2015,2.62478,"09",1
"AFG",2018,1.72097,"09",1
"AFG",1990,35.23302,"10",1
"AFG",1995,22.34011,"10",1
"AFG",2000,21.92839,"10",1
"AFG",2005,15.4995,"10",1
"AFG",2010,13.82796,"10",1
"AFG",2015,9.82978,"10",1
"AFG",2018,7.55842,"10",1
"AFG",1990,3.13267,"11",1
"AFG",1995,3.23412,"11",1
"AFG",2000,3.27108,"11",1
"AFG",2005,3.30953,"11",1
"AFG",2010,3.36378,"11",1
"AFG",2015,3.18167,"11",1
"AFG",2018,3.17022,"11",1
"AFG",1990,5.07938,"12",1
"AFG",1995,3.05148,"12",1
"AFG",2000,2.758,"12",1
"AFG",2005,3.63462,"12",1
"AFG",2010,4.73939,"12",1
"AFG",2015,7.62153,"12",1
"AFG",2018,6.6563,"12",1
"AFG",1990,0.68842,"13",1
"AFG",1995,0.55925,"13",1
"AFG",2000,0.61673,"13",1
"AFG",2005,0.53962,"13",1
