"iso3","year","median","varnum","income"
"AFG",1990,89.49614,"01",1
"AFG",1995,70.50807,"01",1
"AFG",2000,63.09093,"01",1
"AFG",2005,57.8236,"01",1
"AFG",2010,71.11489,"01",1
"AFG",2015,94.67825,"01",1
"AFG",2018,74.23813,"01",1
"AFG",1990,183.60924,"02",1
"AFG",1995,129.83504,"02",1
"AFG",2000,143.05799,"02",1
"AFG",2005,182.68923,"02",1
"AFG",2010,174.81667,"02",1
"AFG",2015,124.02153,"02",1
"AFG",2018,108.9218,"02",1
"AFG",1990,55.63337,"03",1
"AFG",1995,29.53979,"03",1
"AFG",2000,24.89186,"03",1
"AFG",2005,30.78312,"03",1
"AFG",2010,12.99653,"03",1
"AFG",2015,14.11159,"03",1
"AFG",2018,17.94113,"03",1
"AFG",1990,10.66033,"04",1
"AFG",1995,13.26204,"04",1
"AFG",2000,14.07132,"04",1
"AFG",2005,11.40462,"04",1
"AFG",2010,11.23231,"04",1
"AFG",2015,9.02765,"04",1
"AFG",2018,9.48814,"04",1
"AFG",1990,113.11654,"05",1
"AFG",1995,97.35927,"05",1
"AFG",2000,57.31661,"05",1
"AFG",2005,83.74766,"05",1
"AFG",2010,143.41988,"05",1
"AFG",2015,136.95183,"05",1
"AFG",2018,134.00953,"05",1
"AFG",1990,10.05054,"06",1
"AFG",1995,5.15566,"06",1
"AFG",2000,3.25807,"06",1
"AFG",2005,3.23338,"06",1
"AFG",2010,19.11151,"06",1
"AFG",2015,3.90492,"06",1
"AFG",2018,38.50213,"06",1
"AFG",1990,627.19823,"07",1
"AFG",1995,660.29051,"07",1
"AFG",2000,656.33344,"07",1
"AFG",2005,653.84494,"07",1
"AFG",2010,592.86243,"07",1
"AFG",2015,391.26227,"07",1
"AFG",2018,385.8823,"07",1
"AFG",1990,187.60705,"08",1
"AFG",1995,166.10771,"08",1
"AFG",2000,87.64568,"08",1
"AFG",2005,60.03457,"08",1
"AFG",2010,64.31007,"08",1
"AFG",2015,53.38553,"08",1
"AFG",2018,50.32181,"08",1
"AFG",1990,2.60192,"09",1
"AFG",1995,2.34641,"09",1
"AFG",2000,2.65465,"09",1
"AFG",2005,2.70613,"09",1
"AFG",2010,2.8322,"09",1
"AFG",2015,2.94082,"09",1
"AFG",2018,1.90981,"09",1
"AFG",1990,35.91176,"10",1
"AFG",1995,23.16107,"10",1
"AFG",2000,22.58139,"10",1
"AFG",2005,15.87334,"10",1
"AFG",2010,14.26393,"10",1
"AFG",2015,10.0182,"10",1
"AFG",2018,7.78895,"10",1
"AFG",1990,3.57581,"11",1
"AFG",1995,3.62373,"11",1
"AFG",2000,3.71635,"11",1
"AFG",2005,3.77841,"11",1
"AFG",2010,3.84744,"11",1
"AFG",2015,3.65874,"11",1
"AFG",2018,3.65446,"11",1
"AFG",1990,2.71588,"12",1
"AFG",1995,1.6465,"12",1
"AFG",2000,1.46939,"12",1
"AFG",2005,1.95637,"12",1
"AFG",2010,2.53795,"12",1
"AFG",2015,4.10016,"12",1
"AFG",2018,3.5271,"12",1
"AFG",1990,0.73647,"13",1
"AFG",1995,0.60955,"13",1
"AFG",2000,0.69271,"13",1
"AFG",2005,0.59056,"13",1
"AFG",2010,0.60409,"13",1
"AFG",2015,0.54265,"13",1
"AFG",2018,0.5519,"13",1
"AFG",1990,13.63628,"14",1
"AFG",1995,13.5877,"14",1
"AFG",2000,14.85907,"14",1
"AFG",2005,15.15383,"14",1
"AFG",2010,15.9791,"14",1
"AFG",2015,12.6289,"14",1
"AFG",2018,12.49826,"14",1
"AFG",1990,2.91631,"15",1
"AFG",1995,1.68788,"15",1
"AFG",2000,2.12713,"15",1
"AFG",2005,18.6436,"15",1
"AFG",2010,43.24496,"15",1
"AFG",2015,30.44168,"15",1
"AFG",2018,36.94815,"15",1
"AFG",1990,0.07424,"16",1
"AFG",1995,0.08653,"16",1
"AFG",2000,0.09887,"16",1
"AFG",2005,0.10896,"16",1
"AFG",2010,0.11868,"16",1
"AFG",2015,0.07768,"16",1
"AFG",2018,0.08015,"16",1
"AFG",1990,1.95228,"17",1
"AFG",1995,1.9674,"17",1
"AFG",2000,1.94574,"17",1
