"iso3","year","median","varnum","income"
"AFG",1990,98.04877,"01",1
"AFG",1995,76.65676,"01",1
"AFG",2000,68.83654,"01",1
"AFG",2005,62.86441,"01",1
"AFG",2010,77.30874,"01",1
"AFG",2015,103.1541,"01",1
"AFG",2018,81.1919,"01",1
"AFG",1990,205.51626,"02",1
"AFG",1995,148.37902,"02",1
"AFG",2000,162.36718,"02",1
"AFG",2005,206.42381,"02",1
"AFG",2010,195.59502,"02",1
"AFG",2015,139.67908,"02",1
"AFG",2018,123.65139,"02",1
"AFG",1990,71.21024,"03",1
"AFG",1995,38.30733,"03",1
"AFG",2000,32.5295,"03",1
"AFG",2005,39.13475,"03",1
"AFG",2010,16.73174,"03",1
"AFG",2015,18.12727,"03",1
"AFG",2018,23.96969,"03",1
"AFG",1990,73.27273,"04",1
"AFG",1995,87.34203,"04",1
"AFG",2000,93.69303,"04",1
"AFG",2005,77.68889,"04",1
"AFG",2010,77.08132,"04",1
"AFG",2015,61.27775,"04",1
"AFG",2018,63.05151,"04",1
"AFG",1990,110.08799,"05",1
"AFG",1995,95.54588,"05",1
"AFG",2000,57.27819,"05",1
"AFG",2005,81.94746,"05",1
"AFG",2010,145.47665,"05",1
"AFG",2015,136.23423,"05",1
"AFG",2018,132.97529,"05",1
"AFG",1990,7.81929,"06",1
"AFG",1995,4.02061,"06",1
"AFG",2000,2.54684,"06",1
"AFG",2005,2.49111,"06",1
"AFG",2010,15.12978,"06",1
"AFG",2015,3.03209,"06",1
"AFG",2018,31.37823,"06",1
"AFG",1990,438.78956,"07",1
"AFG",1995,464.00795,"07",1
"AFG",2000,468.90754,"07",1
"AFG",2005,467.48862,"07",1
"AFG",2010,413.19735,"07",1
"AFG",2015,272.10457,"07",1
"AFG",2018,261.57064,"07",1
"AFG",1990,179.58558,"08",1
"AFG",1995,152.46819,"08",1
"AFG",2000,75.29693,"08",1
"AFG",2005,50.10454,"08",1
"AFG",2010,54.48526,"08",1
"AFG",2015,44.75541,"08",1
"AFG",2018,41.18214,"08",1
"AFG",1990,3.19449,"09",1
"AFG",1995,2.89151,"09",1
"AFG",2000,3.15122,"09",1
"AFG",2005,3.21268,"09",1
"AFG",2010,3.3911,"09",1
"AFG",2015,3.48872,"09",1
"AFG",2018,2.34304,"09",1
"AFG",1990,53.86015,"10",1
"AFG",1995,34.97162,"10",1
"AFG",2000,34.35791,"10",1
"AFG",2005,24.21662,"10",1
"AFG",2010,21.74129,"10",1
"AFG",2015,15.4018,"10",1
"AFG",2018,11.89123,"10",1
"AFG",1990,4.2158,"11",1
"AFG",1995,4.29048,"11",1
"AFG",2000,4.36226,"11",1
"AFG",2005,4.37917,"11",1
"AFG",2010,4.49669,"11",1
"AFG",2015,4.23023,"11",1
"AFG",2018,4.25353,"11",1
"AFG",1990,7.26134,"12",1
"AFG",1995,4.41726,"12",1
"AFG",2000,3.98482,"12",1
"AFG",2005,5.23759,"12",1
"AFG",2010,6.82515,"12",1
"AFG",2015,10.93678,"12",1
"AFG",2018,9.42888,"12",1
"AFG",1990,0.82948,"13",1
"AFG",1995,0.69405,"13",1
"AFG",2000,0.77332,"13",1
"AFG",2005,0.65852,"13",1
"AFG",2010,0.68382,"13",1
"AFG",2015,0.62263,"13",1
"AFG",2018,0.61811,"13",1
"AFG",1990,14.17513,"14",1
"AFG",1995,14.34963,"14",1
"AFG",2000,15.52395,"14",1
"AFG",2005,15.41252,"14",1
"AFG",2010,16.52458,"14",1
"AFG",2015,13.10374,"14",1
"AFG",2018,13.1724,"14",1
"AFG",1990,6.83937,"15",1
"AFG",1995,4.03355,"15",1
"AFG",2000,5.03477,"15",1
"AFG",2005,44.30903,"15",1
"AFG",2010,101.70129,"15",1
"AFG",2015,71.6669,"15",1
"AFG",2018,86.9017,"15",1
"AFG",1990,5.31018,"16",1
"AFG",1995,6.15139,"16",1
"AFG",2000,7.07155,"16",1
"AFG",2005,7.79213,"16",1
"AFG",2010,8.27821,"16",1
"AFG",2015,5.41973,"16",1
"AFG",2018,5.59516,"16",1
"AFG",1990,0.234,"17",1
"AFG",1995,0.23471,"17",1
"AFG",2000,0.24346,"17",1
"AFG",2005,0.24742,"17",1
"AFG",2010,0.24892,"17",1
"AFG",2015,0.23633,"17",1
"AFG",2018,0.23275,"17",1
"AFG",1990,1.08678,"18",1
"AFG",1995,1.04938,"18",1
"AFG",2000,0.99346,"18",1
"AFG",2005,0.61231,"18",1
