iso3,v_name,1990,1995,2000,2005,2010,2015,2018
AGO,28,10.2269,10.1021,10.1176,10.2527,10.3104,10.1782,10.1396
AGO,29,2.6445,2.6588,2.6752,2.695,2.7018,2.6897,2.6882
AGO,30,211.4583,117.1226,137.7003,145.408,194.1885,144.567,125.3158
AGO,31,689.061,671.8211,651.2514,769.1435,792.4282,755.2683,736.6103
AGO,33,113.0714,95.2185,124.0041,144.7811,147.9534,135.7974,112.2113
AGO,34,16.4619,13.1638,13.8514,17.6071,30.5384,29.8249,28.3662
AGO,35,1.3206,0.128,0.2714,2.6889,3.441,6.9287,4.7865
AGO,36,500.1448,505.0599,503.7734,510.6054,527.8009,451.8207,444.4668
AGO,37,2061.452,2061.8962,2070.8487,2084.0828,2092.7818,2004.4657,1997.1884
AGO,38,64.7417,63.0481,73.1607,83.9996,90.4076,72.7841,54.7693
AGO,39,14.3707,20.6812,21.1794,20.1411,22.1129,16.0395,16.6935
AGO,40,218.016,224.5923,237.8844,250.3118,266.6719,298.7347,303.3589
AGO,41,2042.3474,2051.9928,2106.4975,2143.853,2199.1224,2578.607,2624.1518
AGO,42,99.1359,97.7397,98.2811,99.1342,99.9436,101.2823,98.9738
AGO,43,1573.426,1117.62,946.4428,1069.5196,1026.8784,1310.4826,1124.8518
AGO,45,1.0171,1.0186,1.0309,1.0451,1.058,1.0567,1.0602
AGO,46,1.2714,1.2677,1.2878,1.3048,1.3199,1.3001,1.2959
AGO,47,10.7376,10.8372,11.5718,12.4438,13.3729,13.3997,13.4583
AGO,48,1.207,1.2437,1.2826,1.332,1.396,1.6412,1.6741
AGO,49,206.8642,205.7451,212.1548,218.0454,224.5802,260.4807,266.2965
AGO,50,2.1819,2.1918,2.2835,2.354,2.4058,2.3805,2.3855
AGO,51,68.0392,70.9954,75.6813,79.1297,81.2977,170.1959,179.5006
AGO,52,2.9323,2.1982,2.0418,1.9743,1.9202,1.8041,1.7176
AGO,53,9.3377,8.8789,8.579,8.4568,8.1656,8.038,7.9702
AGO,54,7.1449,7.2002,7.4504,7.698,8.0971,7.3406,7.2743
AGO,57,104.3116,59.6959,47.8798,51.3228,38.5136,37.5174,32.7841
ALB,1,18.012,24.2218,49.1234,80.4278,111.3112,130.4848,138.8744
ALB,2,66.4534,85.707,92.5805,102.0665,115.5425,122.2949,129.0838
ALB,3,44.2443,67.7838,102.7915,111.2677,124.6288,180.9517,185.7836
ALB,4,67.9934,68.4832,66.4216,62.9894,53.2085,69.9419,73.0317
ALB,5,31.2865,31.2469,35.7688,36.1196,37.0881,40.7133,40.1814
ALB,6,0.9849,0.7911,4.2504,8.2623,10.9004,11.8768,12.2728
ALB,7,230.8424,277.6315,234.634,244.4128,247.8484,252.5427,252.814
ALB,8,164.852,78.9661,60.3681,39.0796,43.662,35.7576,31.2138
ALB,9,26.4882,30.9408,39.2552,51.3296,66.2513,77.9835,73.4371
ALB,10,7.5905,14.1912,15.2439,28.4933,53.047,66.4931,67.9465
ALB,11,4.9595,2.7565,8.7792,14.593,19.2545,17.4751,18.3173
ALB,12,16.2635,19.6895,27.5687,32.8502,35.2297,84.9267,87.373
ALB,13,11.7926,11.8448,11.1334,14.5534,15.8091,16.671,16.6814
ALB,14,73.0273,73.1245,73.9454,81.9789,85.9967,83.1875,82.8668
ALB,15,59.305,73.1829,110.5036,88.2193,490.9481,842.4849,925.5667
ALB,16,40.166,37.6596,33.0388,30.8755,29.1206,26.1646,25.7323
ALB,17,0.1189,0.1567,0.2971,0.2601,0.5076,0.7848,0.7055
ALB,18,0.6911,0.6965,0.6885,0.6874,0.6872,0.7661,0.7009
ALB,22,52.0975,50.8032,50.8985,49.8337,50.417,50.3029,50.3201
ALB,23,37.476,68.7483,72.1713,77.2177,66.1313,67.6273,66.663
ALB,27,9.5103,11.6332,11.2444,12.3146,12.0688,12.0901,12.1132
ALB,28,12.6232,13.9078,13.4811,15.0008,14.9484,15.056,15.0386
ALB,29,2.4876,2.4605,2.4755,2.4904,2.471,2.4707,2.4696
ALB,30,50.071,25.0076,81.7393,141.8525,145.4425,145.6699,150.6806
ALB,31,500.8881,443.1104,507.5672,549.5928,504.9567,513.2424,509.6423
ALB,33,152.8944,199.9261,209.3329,271.8203,350.2396,402.6753,407.4584
ALB,34,6.6708,8.6729,12.4107,17.2144,26.0875,33.9138,30.343
ALB,35,2.2471,3.4281,6.8577,4.8278,28.4666,32.1591,32.5024
ALB,36,459.512,726.4039,696.151,802.3425,847.1954,851.3713,851.2078
ALB,37,2707.3593,2858.18,2973.6435,2990.4763,3186.8024,3280.3542,3273.0559
ALB,38,76.9933,80.1784,85.5558,89.7762,92.0969,110.2253,112.6068
ALB,39,13.5246,9.5272,9.7027,9.2961,7.8806,8.6908,8.0533
ALB,40,137.1939,174.5132,186.9094,227.3432,292.4321,295.7313,296.2691
ALB,41,1545.3189,1870.8445,2078.9981,2437.575,3051.5047,3069.4404,3078.1529
ALB,42,24.6757,22.9068,23.7875,23.9538,24.2675,23.8598,24.2779
ALB,43,589.2648,863.7837,1172.0952,1195.0187,2198.8425,2258.9845,2685.17
ALB,45,0.9365,0.9606,0.9871,1.0473,1.112,1.1167,1.1164
ALB,46,1.2875,1.4413,1.5019,1.5985,1.6566,1.6532,1.6507
ALB,47,13.5039,14.146,16.6333,22.3446,29.8247,29.5123,29.5772
ALB,48,0.9198,1.2008,1.3529,1.7419,2.2558,2.2883,2.2992
ALB,49,202.5028,206.7817,218.7956,236.7897,268.8465,268.6816,269.5935
ALB,50,3.4742,3.5577,3.6442,3.7619,3.8871,3.911,3.878
ALB,51,35.2183,53.2075,61.4468,91.9606,133.2483,128.4177,128.6734
ALB,52,3.6359,4.5558,4.4018,4.7473,4.7425,4.9658,5.0637
ALB,53,13.407,14.0267,14.4884,14.4418,15.2616,14.7742,15.1718
ALB,54,4.7503,6.0783,6.2749,7.227,7.9828,8.0008,7.9951
ALB,57,77.3285,107.4459,100.8725,111.2453,111.1175,111.4996,113.7398
