"iso3","year","median","varnum","income"
"AFG",1990,83.16954,"01",1
"AFG",1995,64.92348,"01",1
"AFG",2000,58.52081,"01",1
"AFG",2005,52.89776,"01",1
"AFG",2010,65.96705,"01",1
"AFG",2015,87.29022,"01",1
"AFG",2018,68.81565,"01",1
"AFG",1990,204.83735,"02",1
"AFG",1995,146.03406,"02",1
"AFG",2000,161.59587,"02",1
"AFG",2005,209.1809,"02",1
"AFG",2010,197.01729,"02",1
"AFG",2015,138.95074,"02",1
"AFG",2018,123.42139,"02",1
"AFG",1990,67.95098,"03",1
"AFG",1995,35.89792,"03",1
"AFG",2000,31.15253,"03",1
"AFG",2005,37.22083,"03",1
"AFG",2010,15.9214,"03",1
"AFG",2015,17.18124,"03",1
"AFG",2018,22.49776,"03",1
"AFG",1990,35.26656,"04",1
"AFG",1995,43.89652,"04",1
"AFG",2000,45.75845,"04",1
"AFG",2005,37.59669,"04",1
"AFG",2010,37.50269,"04",1
"AFG",2015,29.14995,"04",1
"AFG",2018,31.49497,"04",1
"AFG",1990,92.19097,"05",1
"AFG",1995,78.72311,"05",1
"AFG",2000,47.5393,"05",1
"AFG",2005,68.27011,"05",1
"AFG",2010,119.60451,"05",1
"AFG",2015,114.8505,"05",1
"AFG",2018,109.24393,"05",1
"AFG",1990,8.65528,"06",1
"AFG",1995,4.46265,"06",1
"AFG",2000,2.85139,"06",1
"AFG",2005,2.76264,"06",1
"AFG",2010,16.45575,"06",1
"AFG",2015,3.27317,"06",1
"AFG",2018,34.22132,"06",1
"AFG",1990,400.34124,"07",1
"AFG",1995,414.58538,"07",1
"AFG",2000,424.82529,"07",1
"AFG",2005,425.75044,"07",1
"AFG",2010,375.83627,"07",1
"AFG",2015,246.75754,"07",1
"AFG",2018,239.84717,"07",1
"AFG",1990,179.6408,"08",1
"AFG",1995,152.98551,"08",1
"AFG",2000,75.28358,"08",1
"AFG",2005,50.96805,"08",1
"AFG",2010,55.18245,"08",1
"AFG",2015,44.63082,"08",1
"AFG",2018,41.19607,"08",1
"AFG",1990,2.56248,"09",1
"AFG",1995,2.32135,"09",1
"AFG",2000,2.61069,"09",1
"AFG",2005,2.55422,"09",1
"AFG",2010,2.75603,"09",1
"AFG",2015,2.75441,"09",1
"AFG",2018,1.84064,"09",1
"AFG",1990,43.02782,"10",1
"AFG",1995,27.13204,"10",1
"AFG",2000,26.63548,"10",1
"AFG",2005,18.85281,"10",1
"AFG",2010,16.83196,"10",1
"AFG",2015,11.91985,"10",1
"AFG",2018,9.31499,"10",1
"AFG",1990,3.58167,"11",1
"AFG",1995,3.55777,"11",1
"AFG",2000,3.69518,"11",1
"AFG",2005,3.69096,"11",1
"AFG",2010,3.78269,"11",1
"AFG",2015,3.56339,"11",1
"AFG",2018,3.49153,"11",1
"AFG",1990,7.19308,"12",1
"AFG",1995,4.34354,"12",1
"AFG",2000,3.9319,"12",1
"AFG",2005,5.17603,"12",1
"AFG",2010,6.74141,"12",1
"AFG",2015,10.9474,"12",1
"AFG",2018,9.29415,"12",1
"AFG",1990,0.73629,"13",1
"AFG",1995,0.58851,"13",1
"AFG",2000,0.65831,"13",1
"AFG",2005,0.57685,"13",1
"AFG",2010,0.57879,"13",1
"AFG",2015,0.52509,"13",1
"AFG",2018,0.53001,"13",1
"AFG",1990,9.30036,"14",1
"AFG",1995,9.07443,"14",1
"AFG",2000,10.20713,"14",1
"AFG",2005,10.07504,"14",1
"AFG",2010,10.76611,"14",1
"AFG",2015,8.50891,"14",1
"AFG",2018,8.5811,"14",1
"AFG",1990,5.45985,"15",1
"AFG",1995,3.20856,"15",1
"AFG",2000,3.9827,"15",1
"AFG",2005,35.42998,"15",1
"AFG",2010,81.42961,"15",1
"AFG",2015,57.63428,"15",1
"AFG",2018,69.69448,"15",1
"AFG",1990,1.6349,"16",1
"AFG",1995,1.89271,"16",1
"AFG",2000,2.16216,"16",1
"AFG",2005,2.42248,"16",1
"AFG",2010,2.56189,"16",1
"AFG",2015,1.66504,"16",1
"AFG",2018,1.74821,"16",1
"AFG",1990,0.68396,"17",1
"AFG",1995,0.67447,"17",1
"AFG",2000,0.71841,"17",1
"AFG",2005,0.7235,"17",1
"AFG",2010,0.76501,"17",1
"AFG",2015,0.70591,"17",1
"AFG",2018,0.69158,"17",1
"AFG",1990,1.30149,"18",1
"AFG",1995,1.25369,"18",1
"AFG",2000,1.1757,"18",1
"AFG",2005,0.7304,"18",1
"AFG",2010,1.31351,"18",1
"AFG",2015,2.04716,"18",1
"AFG",2018,1.95124,"18",1
"AFG",1990,67.79123,"22",1
"AFG",1995,67.75716,"22",1
"AFG",2000,67.81364,"22",1
"AFG",2005,67.43995,"22",1
"AFG",2010,67.29254,"22",1
"AFG",2015,67.67217,"22",1
"AFG",2018,67.70597,"22",1
"AFG",1990,55.31862,"23",1
"AFG",1995,60.78847,"23",1
"AFG",2000,60.24553,"23",1
"AFG",2005,53.75728,"23",1
"AFG",2010,62.69167,"23",1
"AFG",2015,67.40685,"23",1
"AFG",2018,66.7777,"23",1
"AFG",1990,6.69642,"27",1
"AFG",1995,6.60947,"27",1
"AFG",2000,6.50183,"27",1
"AFG",2005,6.66359,"27",1
"AFG",2010,6.75376,"27",1
"AFG",2015,6.53497,"27",1
"AFG",2018,6.53522,"27",1
"AFG",1990,4.52247,"28",1
"AFG",1995,4.53391,"28",1
"AFG",2000,4.48248,"28",1
"AFG",2005,4.59625,"28",1
"AFG",2010,4.63955,"28",1
"AFG",2015,4.53038,"28",1
"AFG",2018,4.50432,"28",1
"AFG",1990,2.60683,"29",1
"AFG",1995,2.60686,"29",1
"AFG",2000,2.61779,"29",1
"AFG",2005,2.62763,"29",1
"AFG",2010,2.62575,"29",1
"AFG",2015,2.62279,"29",1
"AFG",2018,2.62401,"29",1
"AFG",1990,2.24226,"30",1
"AFG",1995,2.37531,"30",1
"AFG",2000,2.54367,"30",1
"AFG",2005,2.75311,"30",1
"AFG",2010,2.80417,"30",1
"AFG",2015,2.43482,"30",1
"AFG",2018,2.51349,"30",1
"AFG",1990,843.10098,"31",1
"AFG",1995,822.45865,"31",1
"AFG",2000,812.93607,"31",1
"AFG",2005,842.06892,"31",1
"AFG",2010,954.38344,"31",1
"AFG",2015,840.4325,"31",1
"AFG",2018,956.74445,"31",1
"AFG",1990,163.48569,"33",1
"AFG",1995,135.22074,"33",1
"AFG",2000,135.42948,"33",1
"AFG",2005,120.11847,"33",1
"AFG",2010,118.08816,"33",1
"AFG",2015,98.20024,"33",1
"AFG",2018,87.74728,"33",1
"AFG",1990,66.30386,"34",1
"AFG",1995,56.8714,"34",1
"AFG",2000,54.36364,"34",1
"AFG",2005,54.67399,"34",1
"AFG",2010,52.02742,"34",1
"AFG",2015,55.94993,"34",1
"AFG",2018,53.32081,"34",1
"AFG",1990,0.00138,"35",1
"AFG",1995,6e-05,"35",1
"AFG",2000,0.00016,"35",1
"AFG",2005,1.57535,"35",1
"AFG",2010,12.77063,"35",1
"AFG",2015,8.87825,"35",1
"AFG",2018,13.63588,"35",1
"AFG",1990,455.03746,"36",1
"AFG",1995,462.3476,"36",1
"AFG",2000,462.85618,"36",1
"AFG",2005,473.38908,"36",1
"AFG",2010,494.47765,"36",1
"AFG",2015,484.22889,"36",1
"AFG",2018,485.64675,"36",1
"AFG",1990,3574.44206,"37",1
"AFG",1995,3580.9482,"37",1
"AFG",2000,3542.58763,"37",1
"AFG",2005,3603.01842,"37",1
"AFG",2010,3599.79069,"37",1
"AFG",2015,3638.8033,"37",1
"AFG",2018,3649.64634,"37",1
"AFG",1990,67.97168,"38",1
"AFG",1995,63.03265,"38",1
"AFG",2000,63.08845,"38",1
"AFG",2005,70.695,"38",1
"AFG",2010,76.48081,"38",1
"AFG",2015,76.92206,"38",1
"AFG",2018,73.14191,"38",1
"AFG",1990,30.33986,"39",1
"AFG",1995,29.39517,"39",1
"AFG",2000,26.64924,"39",1
"AFG",2005,26.00932,"39",1
"AFG",2010,24.61176,"39",1
"AFG",2015,24.64993,"39",1
"AFG",2018,22.13421,"39",1
"AFG",1990,232.61601,"40",1
"AFG",1995,240.04815,"40",1
"AFG",2000,254.78053,"40",1
"AFG",2005,269.05221,"40",1
"AFG",2010,287.73082,"40",1
"AFG",2015,290.55098,"40",1
"AFG",2018,289.27169,"40",1
"AFG",1990,1975.88324,"41",1
"AFG",1995,2030.59147,"41",1
"AFG",2000,2103.88108,"41",1
"AFG",2005,2160.0209,"41",1
"AFG",2010,2249.56465,"41",1
"AFG",2015,2191.59879,"41",1
"AFG",2018,2199.05055,"41",1
"AFG",1990,69.83817,"42",1
"AFG",1995,71.64167,"42",1
"AFG",2000,74.5047,"42",1
"AFG",2005,77.42478,"42",1
"AFG",2010,78.83232,"42",1
"AFG",2015,72.86366,"42",1
"AFG",2018,74.06977,"42",1
"AFG",1990,128.25178,"43",1
"AFG",1995,135.15457,"43",1
"AFG",2000,163.63,"43",1
"AFG",2005,170.77882,"43",1
"AFG",2010,225.1022,"43",1
"AFG",2015,192.8773,"43",1
"AFG",2018,284.62119,"43",1
"AFG",1990,1.24112,"45",1
"AFG",1995,1.24503,"45",1
"AFG",2000,1.25781,"45",1
"AFG",2005,1.27433,"45",1
"AFG",2010,1.28883,"45",1
"AFG",2015,1.27993,"45",1
"AFG",2018,1.28123,"45",1
"AFG",1990,1.05963,"46",1
"AFG",1995,1.05974,"46",1
"AFG",2000,1.06981,"46",1
"AFG",2005,1.09077,"46",1
"AFG",2010,1.10482,"46",1
"AFG",2015,1.08245,"46",1
"AFG",2018,1.08139,"46",1
"AFG",1990,13.16258,"47",1
"AFG",1995,13.25423,"47",1
"AFG",2000,14.09588,"47",1
"AFG",2005,15.22887,"47",1
"AFG",2010,16.37379,"47",1
"AFG",2015,16.10287,"47",1
"AFG",2018,16.06503,"47",1
"AFG",1990,1.11219,"48",1
"AFG",1995,1.13999,"48",1
"AFG",2000,1.17112,"48",1
"AFG",2005,1.22943,"48",1
"AFG",2010,1.29001,"48",1
"AFG",2015,1.2798,"48",1
"AFG",2018,1.28626,"48",1
"AFG",1990,191.72485,"49",1
"AFG",1995,192.55578,"49",1
"AFG",2000,201.54726,"49",1
"AFG",2005,207.63196,"49",1
"AFG",2010,215.3911,"49",1
"AFG",2015,211.92856,"49",1
"AFG",2018,212.81129,"49",1
"AFG",1990,1.78761,"50",1
"AFG",1995,1.79596,"50",1
"AFG",2000,1.8099,"50",1
"AFG",2005,1.81823,"50",1
"AFG",2010,1.85607,"50",1
"AFG",2015,1.76679,"50",1
"AFG",2018,1.73949,"50",1
"AFG",1990,37.98397,"51",1
"AFG",1995,40.11323,"51",1
"AFG",2000,43.36868,"51",1
"AFG",2005,46.31921,"51",1
"AFG",2010,48.51126,"51",1
"AFG",2015,48.81386,"51",1
"AFG",2018,49.33388,"51",1
"AFG",1990,1.88757,"52",1
"AFG",1995,1.9311,"52",1
"AFG",2000,1.97404,"52",1
"AFG",2005,1.89363,"52",1
"AFG",2010,1.88867,"52",1
