"iso3","year","median","varnum","income"
"AFG",1990,45.43702,"01",1
"AFG",1995,35.79573,"01",1
"AFG",2000,32.0256,"01",1
"AFG",2005,29.10941,"01",1
"AFG",2010,36.30357,"01",1
"AFG",2015,48.0602,"01",1
"AFG",2018,38.01977,"01",1
"AFG",1990,49.96394,"02",1
"AFG",1995,35.8134,"02",1
"AFG",2000,39.79052,"02",1
"AFG",2005,50.3075,"02",1
"AFG",2010,47.60298,"02",1
"AFG",2015,33.32279,"02",1
"AFG",2018,29.94541,"02",1
"AFG",1990,37.72356,"03",1
"AFG",1995,19.61602,"03",1
"AFG",2000,16.81164,"03",1
"AFG",2005,20.57926,"03",1
"AFG",2010,8.66653,"03",1
"AFG",2015,9.40145,"03",1
"AFG",2018,12.18595,"03",1
"AFG",1990,27.1387,"04",1
"AFG",1995,33.16773,"04",1
"AFG",2000,35.00156,"04",1
"AFG",2005,28.38139,"04",1
"AFG",2010,28.42865,"04",1
"AFG",2015,22.22826,"04",1
"AFG",2018,23.68808,"04",1
"AFG",1990,22.22983,"05",1
"AFG",1995,19.3296,"05",1
"AFG",2000,11.44469,"05",1
"AFG",2005,16.1574,"05",1
"AFG",2010,29.22086,"05",1
"AFG",2015,27.58398,"05",1
"AFG",2018,26.49989,"05",1
"AFG",1990,4.54342,"06",1
"AFG",1995,2.30737,"06",1
"AFG",2000,1.47639,"06",1
"AFG",2005,1.45015,"06",1
"AFG",2010,8.74174,"06",1
"AFG",2015,1.76366,"06",1
"AFG",2018,18.97612,"06",1
"AFG",1990,120.88045,"07",1
"AFG",1995,128.5675,"07",1
"AFG",2000,129.44723,"07",1
"AFG",2005,130.24994,"07",1
"AFG",2010,116.66085,"07",1
"AFG",2015,75.23118,"07",1
"AFG",2018,73.37053,"07",1
"AFG",1990,156.57737,"08",1
"AFG",1995,130.65549,"08",1
"AFG",2000,52.83918,"08",1
"AFG",2005,35.31885,"08",1
"AFG",2010,37.42991,"08",1
"AFG",2015,30.83724,"08",1
"AFG",2018,28.37512,"08",1
"AFG",1990,1.86182,"09",1
"AFG",1995,1.64308,"09",1
"AFG",2000,1.83013,"09",1
"AFG",2005,1.82187,"09",1
"AFG",2010,1.98272,"09",1
"AFG",2015,2.02049,"09",1
"AFG",2018,1.34866,"09",1
"AFG",1990,15.489,"10",1
"AFG",1995,9.96594,"10",1
"AFG",2000,9.74753,"10",1
"AFG",2005,6.84905,"10",1
"AFG",2010,6.19816,"10",1
"AFG",2015,4.3378,"10",1
"AFG",2018,3.39083,"10",1
"AFG",1990,1.18709,"11",1
"AFG",1995,1.20694,"11",1
"AFG",2000,1.23724,"11",1
"AFG",2005,1.25631,"11",1
"AFG",2010,1.2914,"11",1
"AFG",2015,1.21022,"11",1
"AFG",2018,1.20529,"11",1
"AFG",1990,4.58316,"12",1
"AFG",1995,2.74115,"12",1
"AFG",2000,2.46879,"12",1
"AFG",2005,3.25919,"12",1
"AFG",2010,4.25282,"12",1
"AFG",2015,6.78623,"12",1
"AFG",2018,5.87709,"12",1
"AFG",1990,0.59224,"13",1
"AFG",1995,0.486,"13",1
"AFG",2000,0.54814,"13",1
"AFG",2005,0.46992,"13",1
"AFG",2010,0.47876,"13",1
"AFG",2015,0.43664,"13",1
"AFG",2018,0.43129,"13",1
"AFG",1990,5.96756,"14",1
"AFG",1995,5.82864,"14",1
"AFG",2000,6.36573,"14",1
