"iso3","year","median","varnum","income"
"AFG",1990,73.57118,"01",1
"AFG",1995,58.21447,"01",1
"AFG",2000,52.178,"01",1
"AFG",2005,47.57723,"01",1
"AFG",2010,58.64575,"01",1
"AFG",2015,77.62688,"01",1
"AFG",2018,61.01203,"01",1
"AFG",1990,109.98432,"02",1
"AFG",1995,80.26647,"02",1
"AFG",2000,88.90885,"02",1
"AFG",2005,112.24674,"02",1
"AFG",2010,106.50236,"02",1
"AFG",2015,75.08297,"02",1
"AFG",2018,66.83204,"02",1
"AFG",1990,54.47144,"03",1
"AFG",1995,29.06498,"03",1
"AFG",2000,24.73048,"03",1
"AFG",2005,29.88768,"03",1
"AFG",2010,12.64236,"03",1
"AFG",2015,13.73412,"03",1
"AFG",2018,17.86744,"03",1
"AFG",1990,55.6542,"04",1
"AFG",1995,70.36712,"04",1
"AFG",2000,74.77509,"04",1
"AFG",2005,60.65426,"04",1
"AFG",2010,59.44501,"04",1
"AFG",2015,46.98797,"04",1
"AFG",2018,50.28059,"04",1
"AFG",1990,59.50688,"05",1
"AFG",1995,51.34438,"05",1
"AFG",2000,30.76193,"05",1
"AFG",2005,43.49975,"05",1
"AFG",2010,78.10567,"05",1
"AFG",2015,73.42251,"05",1
"AFG",2018,70.46357,"05",1
"AFG",1990,5.91968,"06",1
"AFG",1995,3.05943,"06",1
"AFG",2000,1.98251,"06",1
"AFG",2005,1.9073,"06",1
"AFG",2010,11.7568,"06",1
"AFG",2015,2.29681,"06",1
"AFG",2018,25.01062,"06",1
"AFG",1990,264.97716,"07",1
"AFG",1995,272.51417,"07",1
"AFG",2000,282.35405,"07",1
"AFG",2005,282.3623,"07",1
"AFG",2010,249.83274,"07",1
"AFG",2015,161.80873,"07",1
"AFG",2018,156.8603,"07",1
"AFG",1990,169.53742,"08",1
"AFG",1995,144.73286,"08",1
"AFG",2000,64.87085,"08",1
"AFG",2005,43.1638,"08",1
"AFG",2010,46.99668,"08",1
"AFG",2015,37.90318,"08",1
"AFG",2018,35.34593,"08",1
"AFG",1990,2.70786,"09",1
"AFG",1995,2.39455,"09",1
"AFG",2000,2.59298,"09",1
"AFG",2005,2.68885,"09",1
"AFG",2010,2.91399,"09",1
"AFG",2015,2.9838,"09",1
"AFG",2018,1.95895,"09",1
"AFG",1990,33.90874,"10",1
"AFG",1995,21.97453,"10",1
"AFG",2000,21.11064,"10",1
"AFG",2005,14.94327,"10",1
"AFG",2010,13.49197,"10",1
"AFG",2015,9.56602,"10",1
"AFG",2018,7.31985,"10",1
"AFG",1990,2.58496,"11",1
"AFG",1995,2.62932,"11",1
"AFG",2000,2.67416,"11",1
"AFG",2005,2.71575,"11",1
"AFG",2010,2.76345,"11",1
