"iso3","year","median","varnum","income"
"AFG",1990,93.17738,"01",1
"AFG",1995,72.77697,"01",1
"AFG",2000,65.47016,"01",1
"AFG",2005,59.83053,"01",1
"AFG",2010,74.06391,"01",1
"AFG",2015,98.47262,"01",1
"AFG",2018,77.44619,"01",1
"AFG",1990,171.7572,"02",1
"AFG",1995,124.33429,"02",1
"AFG",2000,138.08204,"02",1
"AFG",2005,174.29046,"02",1
"AFG",2010,166.02766,"02",1
"AFG",2015,116.9885,"02",1
"AFG",2018,103.75345,"02",1
"AFG",1990,68.42229,"03",1
"AFG",1995,35.0655,"03",1
"AFG",2000,30.14245,"03",1
"AFG",2005,36.88475,"03",1
"AFG",2010,15.60866,"03",1
"AFG",2015,17.2544,"03",1
"AFG",2018,22.04799,"03",1
"AFG",1990,75.67368,"04",1
"AFG",1995,90.72252,"04",1
"AFG",2000,96.80274,"04",1
"AFG",2005,80.18831,"04",1
"AFG",2010,80.42822,"04",1
"AFG",2015,62.88437,"04",1
"AFG",2018,66.73786,"04",1
"AFG",1990,96.97976,"05",1
"AFG",1995,81.90423,"05",1
"AFG",2000,50.08327,"05",1
"AFG",2005,71.9754,"05",1
"AFG",2010,125.07332,"05",1
"AFG",2015,118.5776,"05",1
"AFG",2018,114.50299,"05",1
"AFG",1990,7.21335,"06",1
"AFG",1995,3.57282,"06",1
"AFG",2000,2.28854,"06",1
"AFG",2005,2.27606,"06",1
"AFG",2010,13.75254,"06",1
"AFG",2015,2.74295,"06",1
"AFG",2018,28.8413,"06",1
"AFG",1990,393.67736,"07",1
"AFG",1995,408.21856,"07",1
"AFG",2000,417.15628,"07",1
"AFG",2005,414.31122,"07",1
"AFG",2010,366.37194,"07",1
"AFG",2015,239.00798,"07",1
"AFG",2018,234.48432,"07",1
"AFG",1990,175.49327,"08",1
"AFG",1995,150.03755,"08",1
"AFG",2000,72.25198,"08",1
"AFG",2005,48.75199,"08",1
"AFG",2010,52.10749,"08",1
"AFG",2015,43.75771,"08",1
"AFG",2018,39.27943,"08",1
"AFG",1990,3.19417,"09",1
"AFG",1995,2.84351,"09",1
"AFG",2000,3.09773,"09",1
"AFG",2005,3.14952,"09",1
"AFG",2010,3.39765,"09",1
"AFG",2015,3.48031,"09",1
"AFG",2018,2.33275,"09",1
"AFG",1990,49.66855,"10",1
"AFG",1995,31.63529,"10",1
"AFG",2000,31.1091,"10",1
"AFG",2005,22.13191,"10",1
"AFG",2010,19.65295,"10",1
"AFG",2015,13.84586,"10",1
"AFG",2018,10.74021,"10",1
"AFG",1990,3.76902,"11",1
"AFG",1995,3.81088,"11",1
"AFG",2000,3.92825,"11",1
"AFG",2005,3.963,"11",1
"AFG",2010,4.09366,"11",1
"AFG",2015,3.8211,"11",1
