"iso3","year","median","varnum","income"
"AFG",1990,87.5747,"01",1
"AFG",1995,68.89565,"01",1
"AFG",2000,61.60449,"01",1
"AFG",2005,56.35314,"01",1
"AFG",2010,69.65395,"01",1
"AFG",2015,92.53318,"01",1
"AFG",2018,72.81911,"01",1
"AFG",1990,180.66533,"02",1
"AFG",1995,130.14512,"02",1
"AFG",2000,143.86061,"02",1
"AFG",2005,183.30416,"02",1
"AFG",2010,173.66899,"02",1
"AFG",2015,123.98931,"02",1
"AFG",2018,109.28952,"02",1
"AFG",1990,56.29492,"03",1
"AFG",1995,29.95983,"03",1
"AFG",2000,25.35413,"03",1
"AFG",2005,31.1715,"03",1
"AFG",2010,12.93022,"03",1
"AFG",2015,14.21721,"03",1
"AFG",2018,18.66467,"03",1
"AFG",1990,11.48779,"04",1
"AFG",1995,13.89633,"04",1
"AFG",2000,15.13176,"04",1
"AFG",2005,12.50807,"04",1
"AFG",2010,12.18121,"04",1
"AFG",2015,9.75556,"04",1
"AFG",2018,10.24879,"04",1
"AFG",1990,105.55844,"05",1
"AFG",1995,94.47064,"05",1
"AFG",2000,56.17875,"05",1
"AFG",2005,79.00175,"05",1
"AFG",2010,139.62492,"05",1
"AFG",2015,129.37229,"05",1
"AFG",2018,126.47543,"05",1
"AFG",1990,9.83053,"06",1
"AFG",1995,5.06944,"06",1
"AFG",2000,3.22403,"06",1
"AFG",2005,3.13802,"06",1
"AFG",2010,18.99875,"06",1
"AFG",2015,3.89098,"06",1
"AFG",2018,38.33645,"06",1
"AFG",1990,591.02492,"07",1
"AFG",1995,620.92811,"07",1
"AFG",2000,621.01899,"07",1
"AFG",2005,629.27786,"07",1
"AFG",2010,561.07201,"07",1
"AFG",2015,365.5215,"07",1
"AFG",2018,364.1556,"07",1
"AFG",1990,187.06553,"08",1
"AFG",1995,162.88698,"08",1
"AFG",2000,86.12523,"08",1
"AFG",2005,58.55623,"08",1
"AFG",2010,63.92176,"08",1
"AFG",2015,52.52728,"08",1
"AFG",2018,48.38692,"08",1
"AFG",1990,2.6726,"09",1
"AFG",1995,2.37156,"09",1
"AFG",2000,2.59698,"09",1
"AFG",2005,2.58171,"09",1
"AFG",2010,2.79771,"09",1
"AFG",2015,2.87294,"09",1
"AFG",2018,1.93669,"09",1
"AFG",1990,35.74093,"10",1
"AFG",1995,23.07874,"10",1
"AFG",2000,22.31585,"10",1
"AFG",2005,15.80868,"10",1
"AFG",2010,14.13781,"10",1
"AFG",2015,10.07413,"10",1
"AFG",2018,7.6968,"10",1
"AFG",1990,3.5207,"11",1
"AFG",1995,3.58346,"11",1
"AFG",2000,3.66511,"11",1
"AFG",2005,3.6691,"11",1
"AFG",2010,3.7642,"11",1
"AFG",2015,3.54833,"11",1
"AFG",2018,3.57402,"11",1
"AFG",1990,2.97425,"12",1
"AFG",1995,1.80151,"12",1
"AFG",2000,1.60756,"12",1
"AFG",2005,2.11774,"12",1
"AFG",2010,2.77801,"12",1
"AFG",2015,4.43423,"12",1
"AFG",2018,3.83379,"12",1
"AFG",1990,0.74786,"13",1
"AFG",1995,0.60557,"13",1
"AFG",2000,0.66711,"13",1
"AFG",2005,0.58639,"13",1
"AFG",2010,0.59195,"13",1
"AFG",2015,0.53997,"13",1
"AFG",2018,0.53902,"13",1
"AFG",1990,12.87045,"14",1
"AFG",1995,12.84876,"14",1
"AFG",2000,13.99419,"14",1
"AFG",2005,14.08701,"14",1
"AFG",2010,14.79021,"14",1
"AFG",2015,11.72301,"14",1
"AFG",2018,11.83063,"14",1
"AFG",1990,3.03792,"15",1
"AFG",1995,1.79701,"15",1
"AFG",2000,2.23224,"15",1
"AFG",2005,19.53634,"15",1
"AFG",2010,45.08255,"15",1
"AFG",2015,31.90372,"15",1
"AFG",2018,38.34748,"15",1
"AFG",1990,0.09429,"16",1
"AFG",1995,0.10793,"16",1
"AFG",2000,0.12242,"16",1
"AFG",2005,0.1366,"16",1
"AFG",2010,0.1465,"16",1
"AFG",2015,0.09366,"16",1
"AFG",2018,0.10139,"16",1
"AFG",1990,1.93927,"17",1
"AFG",1995,1.92078,"17",1
"AFG",2000,1.93991,"17",1
"AFG",2005,1.91757,"17",1
"AFG",2010,1.92515,"17",1
"AFG",2015,1.91591,"17",1
"AFG",2018,1.90242,"17",1
"AFG",1990,1.47631,"18",1
"AFG",1995,1.42879,"18",1
"AFG",2000,1.35739,"18",1
"AFG",2005,0.82829,"18",1
"AFG",2010,1.489,"18",1
"AFG",2015,2.34772,"18",1
"AFG",2018,2.22925,"18",1
"AFG",1990,68.81571,"22",1
"AFG",1995,68.72001,"22",1
"AFG",2000,68.72144,"22",1
"AFG",2005,68.61503,"22",1
"AFG",2010,68.40857,"22",1
"AFG",2015,68.68117,"22",1
"AFG",2018,68.72374,"22",1
"AFG",1990,49.97056,"23",1
"AFG",1995,54.83913,"23",1
"AFG",2000,54.2279,"23",1
"AFG",2005,48.17945,"23",1
"AFG",2010,56.01905,"23",1
"AFG",2015,60.17589,"23",1
"AFG",2018,59.68033,"23",1
"AFG",1990,7.4057,"27",1
"AFG",1995,7.36051,"27",1
"AFG",2000,7.23493,"27",1
"AFG",2005,7.43943,"27",1
"AFG",2010,7.51777,"27",1
"AFG",2015,7.23444,"27",1
"AFG",2018,7.28697,"27",1
"AFG",1990,4.87713,"28",1
"AFG",1995,4.82977,"28",1
"AFG",2000,4.93916,"28",1
"AFG",2005,5.00397,"28",1
"AFG",2010,4.96772,"28",1
"AFG",2015,4.92991,"28",1
"AFG",2018,4.91741,"28",1
