"iso3","year","median","varnum","income"
"AFG",1990,78.89588,"01",1
"AFG",1995,62.14962,"01",1
"AFG",2000,55.82371,"01",1
"AFG",2005,50.55068,"01",1
"AFG",2010,62.82132,"01",1
"AFG",2015,83.38165,"01",1
"AFG",2018,65.95501,"01",1
"AFG",1990,196.0813,"02",1
"AFG",1995,140.6575,"02",1
"AFG",2000,156.46211,"02",1
"AFG",2005,202.84165,"02",1
"AFG",2010,189.50317,"02",1
"AFG",2015,133.65896,"02",1
"AFG",2018,119.10335,"02",1
"AFG",1990,66.82518,"03",1
"AFG",1995,34.99459,"03",1
"AFG",2000,29.94289,"03",1
"AFG",2005,36.12566,"03",1
"AFG",2010,15.23619,"03",1
"AFG",2015,16.86795,"03",1
"AFG",2018,21.50311,"03",1
"AFG",1990,28.10002,"04",1
"AFG",1995,34.31318,"04",1
"AFG",2000,37.21266,"04",1
"AFG",2005,30.23261,"04",1
"AFG",2010,29.72137,"04",1
"AFG",2015,23.55988,"04",1
"AFG",2018,25.09392,"04",1
"AFG",1990,87.4032,"05",1
"AFG",1995,73.75598,"05",1
"AFG",2000,44.34286,"05",1
"AFG",2005,62.85758,"05",1
"AFG",2010,113.30367,"05",1
"AFG",2015,107.32993,"05",1
"AFG",2018,103.52939,"05",1
"AFG",1990,8.82816,"06",1
"AFG",1995,4.48506,"06",1
"AFG",2000,2.85657,"06",1
"AFG",2005,2.79725,"06",1
"AFG",2010,17.01456,"06",1
"AFG",2015,3.41417,"06",1
"AFG",2018,34.8637,"06",1
"AFG",1990,395.29463,"07",1
"AFG",1995,412.28251,"07",1
"AFG",2000,417.46729,"07",1
"AFG",2005,422.32435,"07",1
"AFG",2010,371.54915,"07",1
"AFG",2015,242.52577,"07",1
"AFG",2018,237.30176,"07",1
"AFG",1990,181.33476,"08",1
"AFG",1995,154.17736,"08",1
"AFG",2000,74.99108,"08",1
"AFG",2005,51.62328,"08",1
"AFG",2010,55.33361,"08",1
"AFG",2015,44.58305,"08",1
"AFG",2018,41.82648,"08",1
"AFG",1990,2.38002,"09",1
"AFG",1995,2.17934,"09",1
"AFG",2000,2.38862,"09",1
"AFG",2005,2.38879,"09",1
"AFG",2010,2.66001,"09",1
"AFG",2015,2.62969,"09",1
"AFG",2018,1.77226,"09",1
"AFG",1990,39.07439,"10",1
"AFG",1995,25.07792,"10",1
"AFG",2000,24.5267,"10",1
"AFG",2005,17.47147,"10",1
"AFG",2010,15.59341,"10",1
"AFG",2015,11.10003,"10",1
"AFG",2018,8.57162,"10",1
"AFG",1990,3.29156,"11",1
"AFG",1995,3.33206,"11",1
"AFG",2000,3.42346,"11",1
"AFG",2005,3.47086,"11",1
"AFG",2010,3.54138,"11",1
"AFG",2015,3.37173,"11",1
"AFG",2018,3.32798,"11",1
"AFG",1990,6.72701,"12",1
"AFG",1995,4.09645,"12",1
"AFG",2000,3.67787,"12",1
"AFG",2005,4.89318,"12",1
"AFG",2010,6.29602,"12",1
"AFG",2015,10.16707,"12",1
"AFG",2018,8.81592,"12",1
"AFG",1990,0.70801,"13",1
"AFG",1995,0.56412,"13",1
"AFG",2000,0.63812,"13",1
"AFG",2005,0.55337,"13",1
"AFG",2010,0.55892,"13",1
"AFG",2015,0.50405,"13",1
"AFG",2018,0.51383,"13",1
