"iso3","year","median","varnum","income"
"AFG",1990,12.93973,"01",1
"AFG",1995,10.13128,"01",1
"AFG",2000,9.13223,"01",1
"AFG",2005,8.32918,"01",1
"AFG",2010,10.27513,"01",1
"AFG",2015,13.64577,"01",1
"AFG",2018,10.69971,"01",1
"AFG",1990,6.15038,"02",1
"AFG",1995,4.42477,"02",1
"AFG",2000,4.90702,"02",1
"AFG",2005,6.25362,"02",1
"AFG",2010,5.84876,"02",1
"AFG",2015,4.1736,"02",1
"AFG",2018,3.70335,"02",1
"AFG",1990,13.5192,"03",1
"AFG",1995,7.08766,"03",1
"AFG",2000,6.19356,"03",1
"AFG",2005,7.41622,"03",1
"AFG",2010,3.17771,"03",1
"AFG",2015,3.49744,"03",1
"AFG",2018,4.53054,"03",1
"AFG",1990,3.65296,"04",1
"AFG",1995,4.49491,"04",1
"AFG",2000,4.93054,"04",1
"AFG",2005,3.90963,"04",1
"AFG",2010,3.91987,"04",1
"AFG",2015,3.08483,"04",1
"AFG",2018,3.22022,"04",1
"AFG",1990,1.71382,"05",1
"AFG",1995,1.47867,"05",1
"AFG",2000,0.88359,"05",1
"AFG",2005,1.27059,"05",1
"AFG",2010,2.23968,"05",1
"AFG",2015,2.12364,"05",1
"AFG",2018,2.07481,"05",1
"AFG",1990,2.16371,"06",1
"AFG",1995,1.12118,"06",1
"AFG",2000,0.70014,"06",1
"AFG",2005,0.70595,"06",1
"AFG",2010,4.28594,"06",1
"AFG",2015,0.85333,"06",1
"AFG",2018,9.57522,"06",1
"AFG",1990,16.60371,"07",1
"AFG",1995,17.53642,"07",1
"AFG",2000,18.03095,"07",1
"AFG",2005,17.70608,"07",1
"AFG",2010,15.8481,"07",1
"AFG",2015,9.99339,"07",1
"AFG",2018,9.87812,"07",1
"AFG",1990,122.4009,"08",1
"AFG",1995,91.57893,"08",1
"AFG",2000,30.87065,"08",1
"AFG",2005,19.63028,"08",1
"AFG",2010,21.07543,"08",1
"AFG",2015,16.8011,"08",1
"AFG",2018,15.75057,"08",1
"AFG",1990,0.66249,"09",1
"AFG",1995,0.61806,"09",1
"AFG",2000,0.66331,"09",1
"AFG",2005,0.66449,"09",1
"AFG",2010,0.72074,"09",1
"AFG",2015,0.75615,"09",1
"AFG",2018,0.48957,"09",1
"AFG",1990,2.04627,"10",1
"AFG",1995,1.30172,"10",1
